4.580000;4.727748e-01;1.184468e+00;-1.448100e+00
4.590000;4.706455e-01;1.185375e+00;-1.450124e+00
4.600000;4.685162e-01;1.186248e+00;-1.452149e+00
4.610000;4.664043e-01;1.187121e+00;-1.454173e+00
4.620000;4.642925e-01;1.187941e+00;-1.456181e+00
4.630000;4.621632e-01;1.188744e+00;-1.458205e+00
4.640000;4.600513e-01;1.189529e+00;-1.460230e+00
4.650000;4.579395e-01;1.190280e+00;-1.462237e+00
4.660000;4.558102e-01;1.190995e+00;-1.464261e+00
4.670000;4.536983e-01;1.191693e+00;-1.466269e+00
4.680000;4.515865e-01;1.192374e+00;-1.468293e+00
4.690000;4.494746e-01;1.193020e+00;-1.470300e+00
4.700000;4.473453e-01;1.193648e+00;-1.472307e+00
4.710000;4.452335e-01;1.194259e+00;-1.474315e+00
4.720000;4.431216e-01;1.194835e+00;-1.476322e+00
4.730000;4.410098e-01;1.195393e+00;-1.478329e+00
4.740000;4.388979e-01;1.195935e+00;-1.480336e+00
4.750000;4.367861e-01;1.196441e+00;-1.482343e+00
4.760000;4.346743e-01;1.196929e+00;-1.484350e+00
4.770000;4.325624e-01;1.197401e+00;-1.486357e+00
4.780000;4.304680e-01;1.197837e+00;-1.488347e+00
4.790000;4.283562e-01;1.198273e+00;-1.490354e+00
4.800000;4.262443e-01;1.198675e+00;-1.492344e+00
4.810000;4.241325e-01;1.199059e+00;-1.494351e+00
4.820000;4.220206e-01;1.199408e+00;-1.496341e+00
4.830000;4.199262e-01;1.199757e+00;-1.498330e+00
4.840000;4.178144e-01;1.200071e+00;-1.500337e+00
4.850000;4.157200e-01;1.200385e+00;-1.502327e+00
4.860000;4.136081e-01;1.200664e+00;-1.504317e+00
4.870000;4.115137e-01;1.200926e+00;-1.506306e+00
4.880000;4.094019e-01;1.201170e+00;-1.508296e+00
4.890000;4.073075e-01;1.201397e+00;-1.510286e+00
4.900000;4.051956e-01;1.201589e+00;-1.512275e+00
4.910000;4.031012e-01;1.201781e+00;-1.514265e+00
4.920000;4.010068e-01;1.201956e+00;-1.516237e+00
4.930000;3.989125e-01;1.202113e+00;-1.518227e+00
4.940000;3.968006e-01;1.202235e+00;-1.520199e+00
4.950000;3.947062e-01;1.202357e+00;-1.522189e+00
4.960000;3.926118e-01;1.202462e+00;-1.524161e+00
4.970000;3.905174e-01;1.202532e+00;-1.526151e+00
4.980000;3.884230e-01;1.202602e+00;-1.528123e+00
4.990000;3.863286e-01;1.202654e+00;-1.530095e+00
